SalesKey,OrderDateKey,ShipDateKey,ProductKey,CustomerKey,EmployeeKey,GeographyKey,Quantity,UnitPrice,Discount,SalesAmount,TotalCost,Profit,Channel,PaymentMethod,OrderPriority
28112,20210326,20210402,17,551,45,39,2,56.84,0.05,108.0,48.38,59.62,Online,PayPal,Medium
28113,20210529,20210530,58,275,36,3,5,413.23,0.2,1652.92,959.25,693.67,Partner,PayPal,Low
28114,20180623,20180625,97,101,16,1,5,463.83,0.0,2319.15,1353.1,966.05,Phone,PayPal,High
28115,20180826,20180827,141,1080,9,16,2,366.0,0.1,658.8,535.1,123.7,Online,Bank Transfer,Low
28116,20200203,20200208,196,1248,20,26,4,428.43,0.0,1713.72,1188.8,524.92,Partner,PayPal,Medium
28117,20241218,20241220,181,1404,33,39,3,206.64,0.0,619.92,358.53,261.39,Retail,Bank Transfer,Low
28118,20230317,20230331,179,305,33,39,3,21.12,0.05,60.19,38.46,21.73,Online,Credit Card,Low
28119,20180630,20180705,60,1060,32,36,6,425.65,0.0,2553.9,1609.8,944.1,Online,PayPal,Medium
28120,20231116,20231121,62,1291,6,36,1,116.94,0.15,99.4,98.81,0.59,Retail,PayPal,Low
28121,20240615,20240616,171,1350,41,7,3,226.2,0.0,678.6,450.09,228.51,Phone,Credit Card,Low
28122,20240824,20240825,107,1303,6,26,2,250.46,0.05,475.87,394.66,81.21,Partner,Cash,Medium
28123,20230729,20230801,184,106,19,20,3,645.06,0.0,1935.18,865.65,1069.53,Partner,Bank Transfer,Low
28124,20211027,20211028,118,1014,27,32,3,116.19,0.0,348.57,187.8,160.77,Phone,PayPal,Low
28125,20241112,20241126,1,1318,9,28,3,271.97,0.0,815.91,346.47,469.44,Phone,Cash,Medium
28126,20210415,20210416,181,1424,2,14,2,206.64,0.0,413.28,239.02,174.26,Retail,Credit Card,High
28127,20200512,20200517,27,653,12,9,1,623.42,0.05,592.25,282.15,310.1,Partner,PayPal,Medium
28128,20200725,20200726,117,1024,5,31,3,267.98,0.05,763.74,525.57,238.17,Retail,Bank Transfer,Medium
28129,20190415,20190418,87,1391,7,27,3,198.37,0.0,595.11,468.21,126.9,Online,Bank Transfer,Medium
28130,20191231,20200107,163,290,19,39,2,539.85,0.0,1079.7,573.38,506.32,Phone,Cash,Low
28131,20221209,20221210,118,953,43,18,3,116.19,0.0,348.57,187.8,160.77,Phone,PayPal,Low
28132,20230101,20230102,191,734,36,38,1,72.26,0.0,72.26,39.86,32.4,Online,Credit Card,Medium
28133,20240813,20240816,131,609,34,14,3,460.35,0.0,1381.05,559.29,821.76,Partner,PayPal,Medium
28134,20241208,20241209,54,411,8,1,2,241.39,0.05,458.64,252.12,206.52,Partner,Credit Card,Low
28135,20190711,20190718,37,768,15,18,2,13.47,0.1,24.25,13.26,10.99,Phone,PayPal,High
28136,20200827,20200903,165,1067,23,20,2,165.92,0.15,282.06,257.56,24.5,Partner,Cash,High
28137,20210621,20210626,175,1439,39,21,3,196.76,0.1,531.25,346.53,184.72,Retail,PayPal,Low
28138,20180507,20180509,103,1443,38,3,3,205.38,0.05,585.33,551.7,33.63,Phone,PayPal,Low
28139,20210209,20210211,55,1361,23,10,2,84.15,0.05,159.88,145.0,14.88,Partner,PayPal,Low
28140,20200905,20200906,172,920,25,19,3,82.11,0.05,234.01,168.27,65.74,Phone,Credit Card,Medium
28141,20220105,20220108,57,696,9,17,2,563.09,0.0,1126.18,558.52,567.66,Phone,Credit Card,Medium
28142,20240507,20240508,39,578,46,30,1,269.44,0.0,269.44,232.52,36.92,Partner,Bank Transfer,High
28143,20191025,20191030,161,523,23,29,1,307.76,0.05,292.37,167.02,125.35,Phone,PayPal,Low
28144,20211201,20211202,174,510,29,8,1,219.24,0.2,175.39,192.35,-16.96,Online,Bank Transfer,Medium
28145,20230220,20230227,162,768,46,17,1,262.83,0.0,262.83,199.76,63.07,Retail,Credit Card,Low
28146,20210614,20210619,36,318,26,31,5,290.78,0.05,1381.2,1164.05,217.15,Retail,PayPal,Low
28147,20180611,20180613,132,740,46,20,4,72.28,0.0,289.12,185.28,103.84,Retail,Cash,High
28148,20211105,20211107,95,393,31,29,3,206.98,0.1,558.85,483.75,75.1,Online,PayPal,High
28149,20200319,20200320,37,1205,22,8,2,13.47,0.05,25.59,13.26,12.33,Online,Cash,Low
28150,20210728,20210731,129,1298,28,35,1,509.38,0.05,483.91,281.17,202.74,Partner,PayPal,Medium
28151,20190710,20190717,120,642,45,2,3,240.82,0.0,722.46,586.23,136.23,Phone,PayPal,Low
28152,20210310,20210317,174,884,43,2,6,219.24,0.05,1249.67,1154.1,95.57,Partner,Credit Card,Low
28153,20201213,20201227,102,465,6,33,1,116.88,0.0,116.88,52.68,64.2,Partner,PayPal,Low
28154,20220412,20220419,113,899,15,13,2,106.98,0.0,213.96,166.46,47.5,Retail,Cash,Medium
28155,20190604,20190609,116,1061,32,33,3,369.16,0.0,1107.48,718.41,389.07,Phone,Cash,High
28156,20190429,20190430,22,1426,24,30,1,34.0,0.0,34.0,15.14,18.86,Retail,PayPal,Medium
28157,20180620,20180622,129,354,21,37,4,509.38,0.0,2037.52,1124.68,912.84,Retail,Cash,Medium
28158,20240820,20240822,33,333,43,2,3,139.79,0.05,398.4,263.64,134.76,Retail,Cash,Low
28159,20191211,20191214,184,1430,36,20,3,645.06,0.0,1935.18,865.65,1069.53,Retail,Bank Transfer,Medium
28160,20210105,20210107,23,565,40,32,1,143.02,0.0,143.02,81.34,61.68,Online,Credit Card,Low
28161,20230815,20230817,19,35,13,24,1,111.45,0.0,111.45,94.86,16.59,Online,Bank Transfer,High
28162,20210614,20210616,69,218,44,36,4,288.14,0.05,1094.93,632.16,462.77,Online,Bank Transfer,Low
28163,20220818,20220821,39,988,2,37,3,269.44,0.0,808.32,697.56,110.76,Partner,Cash,Low
28164,20220303,20220308,194,282,20,2,1,108.72,0.05,103.28,88.2,15.08,Retail,Bank Transfer,Medium
28165,20180306,20180308,10,545,21,7,3,175.53,0.1,473.93,397.26,76.67,Retail,Bank Transfer,Low
28166,20230203,20230206,172,347,42,16,2,82.11,0.0,164.22,112.18,52.04,Partner,Bank Transfer,Medium
28167,20240402,20240403,103,953,8,38,4,205.38,0.0,821.52,735.6,85.92,Partner,PayPal,High
28168,20191028,20191111,37,750,45,36,2,13.47,0.1,24.25,13.26,10.99,Online,Credit Card,Medium
28169,20181016,20181019,29,1061,6,7,4,38.79,0.0,155.16,124.44,30.72,Retail,Bank Transfer,Low
28170,20240402,20240403,138,885,21,12,3,240.05,0.1,648.14,467.55,180.59,Online,PayPal,Low
28171,20200119,20200122,13,849,28,19,5,275.0,0.0,1375.0,697.7,677.3,Partner,Cash,High
28172,20190226,20190228,22,1306,1,28,5,34.0,0.2,136.0,75.7,60.3,Phone,Bank Transfer,Low
28173,20190126,20190129,171,102,19,26,1,226.2,0.0,226.2,150.03,76.17,Online,PayPal,Medium
28174,20200126,20200127,4,1009,48,14,4,47.4,0.1,170.64,88.52,82.12,Retail,PayPal,High
28175,20201025,20201026,186,1420,14,11,1,38.98,0.05,37.03,34.73,2.3,Partner,Credit Card,Low
28176,20210306,20210308,135,233,13,28,1,147.44,0.0,147.44,111.05,36.39,Retail,Credit Card,Medium
28177,20200120,20200123,187,293,1,18,3,58.84,0.1,158.87,98.58,60.29,Online,PayPal,Low
28178,20201207,20201209,90,493,48,16,4,338.46,0.0,1353.84,1125.36,228.48,Phone,Credit Card,Low
28179,20190712,20190717,166,1229,4,14,5,211.12,0.15,897.26,550.05,347.21,Phone,Bank Transfer,Medium
28180,20201223,20201225,115,314,37,1,2,458.82,0.0,917.64,536.3,381.34,Partner,Cash,Medium
28181,20191205,20191208,127,396,35,14,3,345.35,0.2,828.84,768.27,60.57,Online,Cash,Low
28182,20220821,20220823,111,645,5,6,1,323.13,0.05,306.97,199.0,107.97,Partner,PayPal,Low
28183,20221206,20221208,162,1084,11,34,3,262.83,0.0,788.49,599.28,189.21,Partner,PayPal,Low
28184,20221015,20221022,171,558,25,16,2,226.2,0.0,452.4,300.06,152.34,Phone,Credit Card,Medium
28185,20200130,20200204,171,519,28,14,3,226.2,0.0,678.6,450.09,228.51,Partner,PayPal,Medium
28186,20180806,20180807,135,1160,26,6,5,147.44,0.0,737.2,555.25,181.95,Retail,Credit Card,Medium
28187,20230621,20230626,171,1376,9,19,3,226.2,0.05,644.67,450.09,194.58,Retail,Credit Card,Low
28188,20220424,20220425,28,920,39,40,3,413.11,0.0,1239.33,544.14,695.19,Online,PayPal,Medium
28189,20221023,20221106,61,1473,47,40,3,538.09,0.0,1614.27,729.57,884.7,Phone,Cash,Medium
28190,20220510,20220517,182,325,3,20,2,223.5,0.0,447.0,280.36,166.64,Partner,Credit Card,Medium
28191,20221119,20221124,23,1257,22,30,3,143.02,0.0,429.06,244.02,185.04,Online,PayPal,Medium
28192,20181104,20181107,72,1201,30,10,2,202.37,0.0,404.74,303.38,101.36,Online,Cash,Low
28193,20230130,20230131,139,886,49,28,4,418.25,0.05,1589.35,962.0,627.35,Phone,Credit Card,Low
28194,20240519,20240521,80,607,37,32,7,140.14,0.0,980.98,525.7,455.28,Retail,Credit Card,Low
28195,20220521,20220523,135,281,8,26,1,147.44,0.05,140.07,111.05,29.02,Online,Cash,Low
28196,20220926,20220928,34,1224,36,23,5,93.35,0.0,466.75,232.85,233.9,Phone,PayPal,Low
28197,20210216,20210219,151,1297,42,7,2,31.92,0.2,51.07,40.5,10.57,Phone,Cash,Low
28198,20240415,20240420,15,1034,9,26,2,205.02,0.0,410.04,359.52,50.52,Retail,Cash,Low
28199,20180303,20180305,195,1260,14,1,2,455.98,0.1,820.76,452.86,367.9,Retail,PayPal,Medium
28200,20201017,20201020,176,679,19,22,3,325.23,0.0,975.69,460.29,515.4,Retail,Cash,Low
28201,20211124,20211126,9,1492,20,26,4,148.6,0.1,534.96,379.0,155.96,Online,Bank Transfer,Low
28202,20210309,20210310,17,593,34,33,4,56.84,0.05,215.99,96.76,119.23,Online,Bank Transfer,Low
28203,20190706,20190707,57,392,5,31,3,563.09,0.0,1689.27,837.78,851.49,Retail,Credit Card,Low
28204,20201030,20201102,11,1134,39,17,2,223.43,0.0,446.86,371.0,75.86,Retail,Credit Card,Low
28205,20190721,20190726,182,1045,20,13,3,223.5,0.0,670.5,420.54,249.96,Partner,PayPal,Low
28206,20200426,20200427,171,93,17,33,3,226.2,0.0,678.6,450.09,228.51,Online,Bank Transfer,Medium
28207,20201004,20201005,188,1212,28,25,1,35.11,0.0,35.11,26.0,9.11,Phone,Bank Transfer,Low
28208,20220320,20220322,103,1297,11,1,4,205.38,0.1,739.37,735.6,3.77,Retail,Cash,Low
28209,20241126,20241127,18,994,11,22,3,584.63,0.0,1753.89,869.58,884.31,Phone,Bank Transfer,Low
28210,20211107,20211110,155,420,38,30,3,313.35,0.0,940.05,718.74,221.31,Partner,PayPal,Medium
28211,20201112,20201113,112,885,33,14,3,45.56,0.0,136.68,97.89,38.79,Partner,Credit Card,Medium
28212,20220625,20220626,61,565,45,7,2,538.09,0.0,1076.18,486.38,589.8,Retail,Credit Card,Low
28213,20190715,20190720,161,1232,33,10,2,307.76,0.0,615.52,334.04,281.48,Partner,Bank Transfer,Low
28214,20181228,20190102,23,901,44,3,3,143.02,0.15,364.7,244.02,120.68,Partner,Cash,Low
28215,20200818,20200820,125,332,45,29,4,610.92,0.0,2443.68,1157.08,1286.6,Online,Cash,Low
28216,20230123,20230125,145,365,10,15,5,148.09,0.05,703.43,447.65,255.78,Online,Credit Card,High
28217,20210831,20210903,38,1462,45,19,5,398.73,0.1,1794.28,1067.6,726.68,Phone,Cash,Low
28218,20240304,20240305,154,1347,43,20,5,213.01,0.15,905.29,786.55,118.74,Phone,Bank Transfer,High
28219,20210612,20210617,146,958,46,17,4,15.89,0.1,57.2,56.0,1.2,Partner,Cash,High
28220,20240510,20240511,13,344,21,39,2,275.0,0.1,495.0,279.08,215.92,Online,Credit Card,Low
28221,20210318,20210319,61,1333,21,31,3,538.09,0.05,1533.56,729.57,803.99,Partner,Credit Card,Medium
28222,20191123,20191128,197,816,34,25,1,224.21,0.0,224.21,114.75,109.46,Retail,Cash,Medium
28223,20230402,20230407,175,1244,17,22,3,196.76,0.0,590.28,346.53,243.75,Phone,PayPal,Medium
28224,20230412,20230417,156,1199,33,33,1,156.26,0.15,132.82,134.5,-1.68,Retail,Credit Card,High
28225,20210728,20210804,179,437,22,2,3,21.12,0.15,53.86,38.46,15.4,Partner,Bank Transfer,Medium
28226,20180609,20180623,43,459,46,4,4,131.19,0.05,498.52,386.96,111.56,Retail,Cash,Low
28227,20230327,20230401,45,182,31,20,2,401.77,0.0,803.54,533.46,270.08,Phone,Bank Transfer,Medium
28228,20230106,20230109,9,1398,28,34,5,148.6,0.0,743.0,473.75,269.25,Partner,Credit Card,Low
28229,20180612,20180613,50,1454,38,22,4,14.77,0.0,59.08,50.0,9.08,Retail,Bank Transfer,Low
28230,20220627,20220704,134,1347,15,32,4,383.81,0.0,1535.24,842.48,692.76,Partner,Credit Card,Medium
28231,20220123,20220125,109,871,42,6,2,191.72,0.2,306.75,201.98,104.77,Retail,Credit Card,Medium
28232,20230306,20230308,183,531,16,15,2,399.93,0.05,759.87,565.46,194.41,Retail,Credit Card,High
28233,20230313,20230316,142,571,24,30,1,135.75,0.1,122.18,115.8,6.38,Online,Credit Card,Medium
28234,20180828,20180904,86,1067,46,4,2,229.76,0.05,436.54,409.76,26.78,Phone,Bank Transfer,Medium
28235,20230520,20230525,93,199,42,20,3,142.26,0.0,426.78,243.27,183.51,Phone,PayPal,Medium
28236,20221002,20221005,110,665,46,12,3,413.64,0.0,1240.92,589.92,651.0,Retail,Cash,Low
28237,20190501,20190508,28,982,29,29,3,413.11,0.1,1115.4,544.14,571.26,Online,Bank Transfer,Low
28238,20191102,20191109,40,442,13,2,3,131.52,0.0,394.56,332.25,62.31,Online,Cash,Medium
28239,20230203,20230205,87,371,34,21,3,198.37,0.0,595.11,468.21,126.9,Retail,Credit Card,High
28240,20241007,20241009,101,1151,33,35,2,226.59,0.0,453.18,388.8,64.38,Online,PayPal,Low
28241,20201014,20201016,92,501,7,40,2,602.13,0.0,1204.26,555.56,648.7,Retail,Credit Card,Low
28242,20210505,20210510,155,659,1,4,2,313.35,0.0,626.7,479.16,147.54,Partner,Cash,Low
28243,20201201,20201204,22,1036,38,26,2,34.0,0.0,68.0,30.28,37.72,Retail,Credit Card,Low
28244,20240311,20240312,103,757,12,15,4,205.38,0.0,821.52,735.6,85.92,Partner,Credit Card,Low
28245,20180910,20180912,7,168,6,28,2,315.65,0.0,631.3,501.14,130.16,Online,Credit Card,Low
28246,20180117,20180124,93,822,29,34,2,142.26,0.1,256.07,162.18,93.89,Online,PayPal,Medium
28247,20180426,20180503,171,599,24,29,3,226.2,0.1,610.74,450.09,160.65,Retail,PayPal,Medium
28248,20230331,20230401,165,976,12,39,5,165.92,0.1,746.64,643.9,102.74,Phone,Bank Transfer,Low
28249,20210512,20210526,44,241,15,35,2,378.91,0.0,757.82,440.46,317.36,Retail,PayPal,Low
28250,20191124,20191127,103,1049,4,26,5,205.38,0.15,872.86,919.5,-46.64,Phone,Credit Card,Medium
28251,20200322,20200327,156,159,7,22,3,156.26,0.05,445.34,403.5,41.84,Online,Bank Transfer,Low
28252,20230729,20230803,133,724,12,25,5,498.15,0.15,2117.14,1319.15,797.99,Partner,Credit Card,Medium
28253,20200305,20200306,4,1397,19,4,2,47.4,0.05,90.06,44.26,45.8,Online,Cash,Low
28254,20180531,20180603,194,1061,6,24,3,108.72,0.05,309.85,264.6,45.25,Retail,Credit Card,Low
28255,20240412,20240413,117,83,41,6,4,267.98,0.0,1071.92,700.76,371.16,Partner,PayPal,High
28256,20201217,20201219,13,1262,35,35,3,275.0,0.1,742.5,418.62,323.88,Retail,Bank Transfer,Low
28257,20190522,20190524,3,1195,12,1,2,62.08,0.05,117.95,102.06,15.89,Partner,PayPal,Low
28258,20240407,20240412,97,455,40,14,2,463.83,0.0,927.66,541.24,386.42,Retail,Credit Card,Low
28259,20210120,20210121,180,739,23,33,2,461.19,0.0,922.38,564.74,357.64,Phone,Bank Transfer,Low
28260,20220618,20220625,32,918,7,22,2,345.72,0.0,691.44,498.96,192.48,Partner,Cash,Low
28261,20230519,20230521,69,320,3,20,1,288.14,0.0,288.14,158.04,130.1,Phone,Bank Transfer,High
28262,20230503,20230504,169,258,50,2,2,469.49,0.05,892.03,514.72,377.31,Retail,PayPal,Low
28263,20190127,20190130,23,1220,27,37,5,143.02,0.0,715.1,406.7,308.4,Partner,Bank Transfer,Low
28264,20180215,20180301,73,777,37,2,1,100.99,0.0,100.99,89.03,11.96,Online,Cash,Low
28265,20180604,20180611,1,13,32,36,3,271.97,0.0,815.91,346.47,469.44,Phone,Credit Card,Low
28266,20190526,20190602,174,709,48,33,4,219.24,0.2,701.57,769.4,-67.83,Retail,PayPal,Medium
28267,20181009,20181011,161,37,12,8,2,307.76,0.0,615.52,334.04,281.48,Phone,PayPal,Medium
28268,20211220,20211221,122,1425,4,8,1,384.49,0.0,384.49,274.88,109.61,Partner,Cash,Low
28269,20180130,20180206,87,1173,15,15,3,198.37,0.0,595.11,468.21,126.9,Phone,Credit Card,Low
28270,20191222,20191223,156,904,42,31,5,156.26,0.15,664.1,672.5,-8.4,Partner,Cash,Low
28271,20240428,20240505,97,1466,50,8,4,463.83,0.15,1577.02,1082.48,494.54,Phone,Credit Card,Low
28272,20210908,20210910,49,797,8,20,5,232.01,0.1,1044.04,796.05,247.99,Phone,Bank Transfer,Medium
28273,20231101,20231104,167,948,17,12,5,10.99,0.0,54.95,46.25,8.7,Online,Cash,Medium
28274,20230101,20230103,54,1023,14,27,4,241.39,0.0,965.56,504.24,461.32,Partner,Cash,Low
28275,20230914,20230917,132,1439,48,9,3,72.28,0.0,216.84,138.96,77.88,Partner,Cash,Low
28276,20230815,20230817,29,930,15,3,3,38.79,0.1,104.73,93.33,11.4,Online,Credit Card,Medium
28277,20201026,20201028,148,129,35,18,3,66.49,0.2,159.58,127.44,32.14,Partner,Cash,Low
28278,20210624,20210626,89,446,34,21,2,295.53,0.0,591.06,417.66,173.4,Phone,PayPal,Medium
28279,20210121,20210126,47,558,5,2,1,370.43,0.0,370.43,229.43,141.0,Partner,PayPal,Medium
28280,20221220,20221221,109,640,20,37,3,191.72,0.0,575.16,302.97,272.19,Partner,Cash,High
28281,20230722,20230724,2,909,29,26,2,367.82,0.0,735.64,441.88,293.76,Phone,Cash,High
28282,20181111,20181113,10,869,9,5,4,175.53,0.05,667.01,529.68,137.33,Online,PayPal,Low
28283,20241018,20241019,196,1251,16,38,3,428.43,0.1,1156.76,891.6,265.16,Retail,Credit Card,Medium
28284,20190628,20190703,112,429,38,17,4,45.56,0.0,182.24,130.52,51.72,Online,Cash,Medium
28285,20241016,20241023,41,1062,30,8,2,441.27,0.0,882.54,519.24,363.3,Online,PayPal,Low
28286,20210613,20210614,126,807,40,36,3,129.85,0.0,389.55,275.58,113.97,Phone,Bank Transfer,Medium
28287,20220413,20220415,46,729,50,11,3,74.13,0.1,200.15,120.84,79.31,Phone,Bank Transfer,Medium
28288,20220414,20220421,91,371,3,21,1,125.24,0.15,106.45,105.61,0.84,Phone,Credit Card,Low
28289,20231130,20231207,61,1320,45,16,3,538.09,0.0,1614.27,729.57,884.7,Retail,Cash,High
28290,20230801,20230806,54,335,32,37,1,241.39,0.05,229.32,126.06,103.26,Phone,Bank Transfer,Low
28291,20210205,20210207,160,294,43,4,6,66.01,0.0,396.06,306.9,89.16,Online,PayPal,Low
28292,20190311,20190312,21,652,35,4,2,62.84,0.0,125.68,82.0,43.68,Partner,PayPal,Low
28293,20190108,20190111,41,1027,20,30,2,441.27,0.0,882.54,519.24,363.3,Retail,Credit Card,Low
28294,20240507,20240509,175,1077,5,35,1,196.76,0.1,177.08,115.51,61.57,Partner,Credit Card,Medium
28295,20200708,20200710,160,832,49,7,4,66.01,0.0,264.04,204.6,59.44,Retail,Credit Card,High
28296,20230312,20230317,123,711,21,4,4,21.93,0.15,74.56,38.24,36.32,Retail,Cash,Medium
28297,20240215,20240217,112,1212,9,8,5,45.56,0.0,227.8,163.15,64.65,Retail,PayPal,Low
28298,20220508,20220511,139,1056,15,31,3,418.25,0.2,1003.8,721.5,282.3,Phone,PayPal,High
28299,20230817,20230819,176,241,1,27,1,325.23,0.0,325.23,153.43,171.8,Online,Cash,Medium
28300,20210104,20210109,38,980,18,21,2,398.73,0.05,757.59,427.04,330.55,Online,PayPal,Low
28301,20200507,20200508,71,1424,31,9,3,373.23,0.0,1119.69,866.76,252.93,Partner,Credit Card,High
28302,20201123,20201126,129,1383,42,38,2,509.38,0.0,1018.76,562.34,456.42,Retail,PayPal,High
28303,20200101,20200104,37,680,50,18,4,13.47,0.0,53.88,26.52,27.36,Retail,Credit Card,Medium
28304,20241103,20241108,45,853,40,24,4,401.77,0.0,1607.08,1066.92,540.16,Phone,Cash,Low
28305,20231228,20231231,103,138,39,4,2,205.38,0.0,410.76,367.8,42.96,Retail,Cash,Low
28306,20181110,20181112,159,1108,1,21,3,154.47,0.0,463.41,376.92,86.49,Online,PayPal,Low
28307,20190412,20190413,17,1061,37,12,3,56.84,0.1,153.47,72.57,80.9,Partner,Bank Transfer,Low
28308,20230118,20230121,187,1445,18,2,3,58.84,0.0,176.52,98.58,77.94,Partner,Credit Card,Low
28309,20210517,20210519,171,551,45,18,2,226.2,0.0,452.4,300.06,152.34,Phone,Cash,Medium
28310,20200403,20200410,190,759,43,28,2,323.12,0.0,646.24,490.54,155.7,Retail,PayPal,Low
28311,20180323,20180324,68,733,26,9,4,383.48,0.0,1533.92,1132.64,401.28,Phone,Cash,Low
28312,20180406,20180411,177,56,34,22,4,243.5,0.05,925.3,797.24,128.06,Phone,Cash,High
28313,20240624,20240626,181,129,8,35,2,206.64,0.0,413.28,239.02,174.26,Phone,Bank Transfer,Low
28314,20190124,20190125,139,10,43,25,3,418.25,0.0,1254.75,721.5,533.25,Phone,Credit Card,Low
28315,20210114,20210116,25,179,45,6,1,205.9,0.0,205.9,166.28,39.62,Retail,Bank Transfer,Low
28316,20240815,20240822,182,49,42,1,1,223.5,0.0,223.5,140.18,83.32,Online,Cash,Low
28317,20201231,20210102,172,563,38,11,3,82.11,0.0,246.33,168.27,78.06,Retail,PayPal,High
28318,20201211,20201214,54,152,1,6,2,241.39,0.1,434.5,252.12,182.38,Partner,Bank Transfer,Medium
28319,20190409,20190412,62,872,33,17,3,116.94,0.0,350.82,296.43,54.39,Online,PayPal,Low
28320,20210708,20210711,139,65,40,27,2,418.25,0.2,669.2,481.0,188.2,Online,Bank Transfer,Medium
28321,20200406,20200420,48,1464,38,22,1,355.9,0.1,320.31,232.44,87.87,Online,Bank Transfer,Low
28322,20221222,20221227,15,1091,1,16,3,205.02,0.0,615.06,539.28,75.78,Online,PayPal,Medium
28323,20181202,20181205,167,1047,7,33,1,10.99,0.0,10.99,9.25,1.74,Partner,Credit Card,Medium
28324,20230223,20230302,116,918,47,26,5,369.16,0.15,1568.93,1197.35,371.58,Partner,Bank Transfer,Low
28325,20230824,20230829,90,58,29,40,1,338.46,0.0,338.46,281.34,57.12,Retail,Credit Card,Low
28326,20191218,20191220,137,361,47,40,3,588.19,0.1,1588.11,782.37,805.74,Phone,Credit Card,Medium
28327,20220203,20220204,58,999,12,31,4,413.23,0.0,1652.92,767.4,885.52,Retail,Bank Transfer,Low
28328,20190718,20190723,9,1195,49,7,3,148.6,0.1,401.22,284.25,116.97,Retail,Credit Card,Low
28329,20240517,20240518,141,1098,45,27,3,366.0,0.1,988.2,802.65,185.55,Online,Bank Transfer,Medium
28330,20180225,20180226,185,299,9,14,6,72.53,0.0,435.18,376.56,58.62,Retail,PayPal,Medium
28331,20210518,20210523,131,604,3,25,3,460.35,0.0,1381.05,559.29,821.76,Online,Bank Transfer,Medium
28332,20210809,20210810,163,577,14,8,3,539.85,0.05,1538.57,860.07,678.5,Partner,Credit Card,Low
28333,20240903,20240910,142,877,40,6,3,135.75,0.0,407.25,347.4,59.85,Partner,Credit Card,Medium
28334,20211203,20211204,149,212,45,20,1,293.09,0.0,293.09,232.15,60.94,Phone,PayPal,Medium
28335,20211128,20211130,152,1146,7,30,2,282.98,0.1,509.36,328.98,180.38,Phone,PayPal,Medium
28336,20220512,20220515,163,84,12,2,2,539.85,0.0,1079.7,573.38,506.32,Retail,PayPal,High
28337,20231206,20231209,11,519,9,32,2,223.43,0.1,402.17,371.0,31.17,Online,Credit Card,Low
28338,20240712,20240715,23,1107,3,14,3,143.02,0.0,429.06,244.02,185.04,Partner,Cash,Low
28339,20180812,20180814,198,976,26,7,3,242.83,0.0,728.49,316.62,411.87,Partner,PayPal,Low
28340,20181113,20181114,148,1444,23,3,1,66.49,0.1,59.84,42.48,17.36,Online,Credit Card,Low
28341,20181202,20181205,190,716,17,37,3,323.12,0.0,969.36,735.81,233.55,Online,PayPal,Low
28342,20241207,20241212,102,697,18,28,6,116.88,0.0,701.28,316.08,385.2,Online,Credit Card,Low
28343,20210723,20210725,83,798,17,9,4,65.6,0.05,249.28,126.56,122.72,Online,Credit Card,Low
28344,20180916,20180918,178,61,32,6,2,44.61,0.1,80.3,51.64,28.66,Phone,Cash,Low
28345,20181020,20181021,155,704,20,38,7,313.35,0.0,2193.45,1677.06,516.39,Online,PayPal,Low
28346,20210401,20210403,30,499,32,4,3,24.87,0.0,74.61,55.02,19.59,Retail,PayPal,Medium
28347,20190519,20190526,156,538,50,24,2,156.26,0.0,312.52,269.0,43.52,Online,Bank Transfer,Low
